,nav
2013-05-08,115858.90555242522
2013-05-09,115325.38498797802
2013-05-10,115814.04032727017
2013-05-13,115745.83111895643
2013-05-14,116804.76919910536
2013-05-15,117426.33436309423
2013-05-16,116848.48322943992
2013-05-17,117836.59476618958
2013-05-20,117779.14571173824
2013-05-21,117964.54447871864
2013-05-22,116667.75500967435
2013-05-23,116309.70540379951
2013-05-24,116074.6727531745
2013-05-28,116481.94000123053
2013-05-29,115411.93642920227
2013-05-30,115673.08087802221
2013-05-31,114246.04291737449
2013-06-03,114768.49284988697
2013-06-04,114194.29674488373
2013-06-05,112824.83351300702
2013-06-06,113877.45339876771
2013-06-07,114935.96122744864
2013-06-10,114938.35733336021
2013-06-11,113881.04340950759
2013-06-12,113024.74413386053
2013-06-13,114733.27718811098
2013-06-14,114345.88098258761
2013-06-17,114882.38570152342
2013-06-18,115737.74581135434
2013-06-19,114063.32934103848
2013-06-20,111282.2667400947
2013-06-21,111656.90131235417
2013-06-24,110571.58183090166
2013-06-25,111685.11125799122
2013-06-26,112643.19403506086
2013-06-27,113510.42983584703
2013-06-28,113201.28043679339
2013-07-01,113601.0572706949
2013-07-02,113681.34282393142
2013-07-03,113672.58398379569
2013-07-05,114535.09027327948
2013-07-08,115101.3977170472
2013-07-09,116039.10550535122
2013-07-10,116134.03131933509
2013-07-11,117704.66446192315
2013-07-12,117820.237548232
2013-07-15,118345.3151173083
2013-07-16,117955.1817381727
2013-07-17,118274.38591142111
2013-07-18,118871.2286030665
2013-07-19,119110.34107094431
2013-07-22,119330.26049438702
2013-07-23,119255.536149069
2013-07-24,118419.8819580044
2013-07-25,118882.82257609577
2013-07-26,118883.44163548131
2013-07-29,118521.93721818172
2013-07-30,118570.14787430195
2013-07-31,118367.95334665453
2013-08-01,119459.64533143843
2013-08-02,119491.76957320553
2013-08-05,119411.08067975253
2013-08-06,118705.04988780155
2013-08-07,118431.28434803704
2013-08-08,118872.28703591033
2013-08-09,118699.05919265613
2013-08-12,118549.72922963547
2013-08-13,118433.68705476422
2013-08-14,117926.25087223366
2013-08-15,116409.01830735331
2013-08-16,115743.6852769516
2013-08-19,114896.33754402709
2013-08-20,115752.33430128664
2013-08-21,115059.28246046849
2013-08-22,115984.93422414693
2013-08-23,116558.42818447274
2013-08-26,116207.2648964959
2013-08-27,114745.58450237176
2013-08-28,114900.25588428877
2013-08-29,115194.99431802658
2013-08-30,114653.95038821347
2013-09-03,114751.08825365828
2013-09-04,115599.30777655091
2013-09-05,115582.96243196024
2013-09-06,115794.89563822826
2013-09-09,116986.63756789391
2013-09-10,117764.86776696006
2013-09-11,118102.57363857861
2013-09-12,117733.5983428078
2013-09-13,118137.24431682382
2013-09-16,118704.78975656901
2013-09-17,119167.13464536594
2013-09-18,120824.57885349276
2013-09-19,120652.30970227528
2013-09-20,119669.49524000943
2013-09-23,119329.98315483329
2013-09-24,119141.67374598258
2013-09-25,118992.0626324812
2013-09-26,119437.29351212808
2013-09-27,118955.82715941756
2013-09-30,118393.7786418117
2013-10-01,119326.63295368418
2013-10-02,119239.57918300218
2013-10-03,118232.80387208122
2013-10-04,118843.42333952457
2013-10-07,118169.42993441266
2013-10-08,116892.39141931312
2013-10-09,116889.00028406552
2013-10-10,119168.46148485197
2013-10-11,119958.77641266971
2013-10-14,120298.92576048609
2013-10-15,119527.34304804231
2013-10-16,121029.13101002165
2013-10-17,122113.76874801627
2013-10-18,122802.82368451032
2013-10-21,122657.99108183905
2013-10-22,123473.16101716136
2013-10-23,123065.75344332976
2013-10-24,123420.51964558035
2013-10-25,123964.13211918533
2013-10-28,123958.77868129626
2013-10-29,124417.65275774871
2013-10-30,123719.60809597428
2013-10-31,123372.67492316249
2013-11-01,123541.27824272096
2013-11-04,124118.38998600667
2013-11-05,123572.38032069734
2013-11-06,123934.94779971156
2013-11-07,122333.79340926197
2013-11-08,123461.81354279513
2013-11-11,123477.87504437783
2013-11-12,123200.12757016617
2013-11-13,123998.00484932629
2013-11-14,124559.90832183436
2013-11-15,125040.63227560204
2013-11-18,124569.88154516433
2013-11-19,124169.4416538269
2013-11-20,123615.23672778984
2013-11-21,124538.98295503945
2013-11-22,124920.87348184043
2013-11-25,124633.35608598965
2013-11-26,124643.36170796437
2013-11-27,124912.09601730088
2013-11-29,124762.3345372574
2013-12-02,124266.54082387424
2013-12-03,123991.87113818119
2013-12-04,123999.75352427142
2013-12-05,123632.02964997044
2013-12-06,124778.78095308036
2013-12-09,124907.38350679974
2013-12-10,124465.2779059312
2013-12-11,122990.19291830093
2013-12-12,122742.00456233801
2013-12-13,122898.72684352878
2013-12-16,123553.71249442916
2013-12-17,123394.63721074494
2013-12-18,125120.22385399554
2013-12-19,124877.55295054591
2013-12-20,125692.25401442913
2013-12-23,126148.82871838087
2013-12-24,126599.3267872483
2013-12-26,126988.65361730558
2013-12-27,127170.61847465597
2013-12-30,127140.47627935407
2013-12-31,127429.96648288236
