,nav
2020-04-13,86867.26513628101
2020-04-14,88826.97947667068
2020-04-15,86466.34165221671
2020-04-16,86295.63800468008
2020-04-17,89210.52658548881
2020-04-20,87409.07822358758
2020-04-21,85431.74607836895
2020-04-22,87011.99666225097
2020-04-23,87186.82527918262
2020-04-24,88073.45336156811
2020-04-27,89702.84150829056
2020-04-28,90008.28047408216
2020-04-29,92221.20972490021
2020-04-30,90883.76035573756
2020-05-01,88521.44304556312
2020-05-04,88785.15452904199
2020-05-05,89331.01982833116
2020-05-06,88300.95795462916
2020-05-07,89357.81495963527
2020-05-08,91217.97923036976
2020-05-11,90748.93571584272
2020-05-12,88943.39140780664
2020-05-13,87190.2826502491
2020-05-14,88002.67637769866
2020-05-15,88304.46636282434
2020-05-18,91697.1405144041
2020-05-19,90605.5560376292
2020-05-20,92019.32948310938
2020-05-21,91528.3783570419
2020-05-22,91793.98638721382
2020-05-26,93504.52537642652
2020-05-27,95039.21595429082
2020-05-28,94859.07857744131
2020-05-29,94959.37378345939
2020-06-01,95752.70312147701
2020-06-02,96590.00646573333
2020-06-03,98246.9786042394
2020-06-04,98039.07248336604
2020-06-05,100603.64538441104
2020-06-08,102309.24815287639
2020-06-09,100902.07498911649
2020-06-10,99537.08828571529
2020-06-11,93893.2479701423
2020-06-12,95216.87274766093
2020-06-15,96163.41817610836
2020-06-16,97762.18650400058
2020-06-17,97030.0564389496
2020-06-18,97029.5416088626
2020-06-19,96259.79377467412
2020-06-22,96639.96754191136
2020-06-23,96734.04502222878
2020-06-24,94269.86553435525
2020-06-25,95124.3344379369
2020-06-26,93107.28189533873
2020-06-29,94623.8383014642
2020-06-30,95774.5930858067
2020-07-01,96131.81502768003
2020-07-02,96604.5232526189
2020-07-06,97502.36836515335
2020-07-07,96526.34866741404
2020-07-08,96875.82744262024
2020-07-09,95763.2757112877
2020-07-10,97078.65534882816
2020-07-13,96459.6947741372
2020-07-14,97863.2043584497
2020-07-15,99051.97457794979
2020-07-16,98906.62706635694
2020-07-17,99266.04726875022
2020-07-20,99105.47102820134
2020-07-21,99973.44623513822
2020-07-22,100520.73036268551
2020-07-23,99994.44735452982
2020-07-24,99401.67820616128
2020-07-27,99914.0472797367
2020-07-28,99551.39006891786
2020-07-29,100790.54237606727
2020-07-30,100064.93286636319
2020-07-31,100177.60112199163
2020-08-03,100429.17068758252
2020-08-04,101151.02485263051
2020-08-05,101755.17352280505
2020-08-06,101975.36408441032
2020-08-07,102611.06352273148
2020-08-10,103254.53197077697
2020-08-11,102585.40049737053
2020-08-12,103658.96438966882
2020-08-13,103323.68278462475
2020-08-14,103385.60551372182
2020-08-17,103576.53451311991
2020-08-18,103399.50582676182
2020-08-19,102889.48116917121
2020-08-20,102780.86742516609
2020-08-21,102749.7350761985
2020-08-24,103904.73681308611
2020-08-25,103910.28632529947
2020-08-26,104061.58884975176
2020-08-27,104454.34511329305
2020-08-28,105146.19348081428
2020-08-31,104570.015000593
2020-09-01,105115.77535643552
2020-09-02,106532.26613496341
2020-09-03,104146.37021865895
2020-09-04,103621.19930491621
2020-09-08,101432.71714893388
2020-09-09,102900.21087549203
2020-09-10,101421.44228050296
2020-09-11,101599.49514108014
2020-09-14,102935.28236320717
2020-09-15,103327.80329268385
2020-09-16,103617.73008580439
2020-09-17,102932.25140589813
2020-09-18,101863.58625428815
2020-09-21,100133.84285553287
2020-09-22,100685.5214816909
2020-09-23,98436.36038654436
2020-09-24,98675.17638908014
2020-09-25,99918.82358507706
2020-09-28,101436.65438489495
2020-09-29,100816.52128858225
2020-09-30,101385.07217732046
2020-10-01,101807.85787325766
2020-10-02,101879.21759595333
2020-10-05,103461.80022843175
2020-10-06,102515.13660295705
2020-10-07,103956.85203597645
2020-10-08,105197.57281181942
2020-10-09,105532.87366292882
2020-10-12,106509.09004966769
2020-10-13,105729.8520906572
2020-10-14,105299.45435399277
2020-10-15,105485.76118981767
2020-10-16,105369.65024684789
2020-10-19,103997.42974395092
2020-10-20,104446.35800890527
2020-10-21,104123.65856367377
2020-10-22,105054.16378770677
2020-10-23,105434.17590788231
2020-10-26,103643.70695562287
2020-10-27,102950.98690123002
2020-10-28,100025.9989488063
2020-10-29,101023.05985749325
2020-10-30,100369.89937342588
2020-11-02,102066.41363766389
2020-11-03,103656.73981779077
2020-11-04,104437.12066637081
2020-11-05,106081.45195169654
2020-11-06,105814.40508336166
2020-11-09,108559.87414998571
2020-11-10,109405.64033037702
2020-11-11,109642.84617262633
2020-11-12,108319.9019588972
2020-11-13,110093.85461456263
2020-11-16,111858.39983578074
2020-11-17,111628.50103728594
2020-11-18,110288.22037551278
2020-11-19,110758.83882434356
2020-11-20,110346.11071390192
2020-11-23,111615.63761870097
2020-11-24,113477.72769820485
2020-11-25,113115.4560547425
2020-11-27,113203.70526215258
2020-11-30,111958.75472246183
2020-12-01,112955.80765563257
2020-12-02,113163.59708102347
2020-12-03,113358.1180968155
2020-12-04,114764.51849344495
2020-12-07,114391.65740091364
2020-12-08,114827.28268373606
2020-12-09,114322.37191102857
2020-12-10,114477.05854093625
2020-12-11,114253.97265031823
2020-12-14,113498.22019141605
2020-12-15,115099.0886833938
2020-12-16,114961.7824371796
2020-12-17,115682.42746186785
2020-12-18,115079.15779124109
2020-12-21,114563.59753557794
2020-12-22,114349.57175510738
2020-12-23,114762.90246698902
2020-12-24,115030.48172295789
2020-12-28,115369.57399597275
2020-12-29,114964.41601938676
2020-12-30,115517.13379232852
2020-12-31,116041.21011004552
