,nav
2017-07-14,113113.4507920688
2017-07-17,112932.38233694641
2017-07-18,112995.18007964097
2017-07-19,113653.23714684253
2017-07-20,114239.55067107371
2017-07-21,114323.05760926056
2017-07-24,114224.93211397754
2017-07-25,113827.27465022162
2017-07-26,113657.4699486763
2017-07-27,113210.25758584298
2017-07-28,113246.00668408338
2017-07-31,113400.8111574927
2017-08-01,113752.51298162572
2017-08-02,113830.01116006964
2017-08-03,113911.58519002711
2017-08-04,113897.26223501423
2017-08-07,114093.1387626404
2017-08-08,114106.08734305226
2017-08-09,113766.85494098342
2017-08-10,112865.56940609025
2017-08-11,112396.05087972949
2017-08-14,113436.0366434365
2017-08-15,113739.4377856664
2017-08-16,113938.7013321069
2017-08-17,112495.49072829065
2017-08-18,112694.00719236414
2017-08-21,112885.99772640057
2017-08-22,113702.36164515169
2017-08-23,113531.80938558608
2017-08-24,113652.75803640495
2017-08-25,113872.05729942392
2017-08-28,113843.28249694983
2017-08-29,113605.95368143576
2017-08-30,113698.79976496963
2017-08-31,114349.3660596566
2017-09-01,114430.36831970575
2017-09-05,113812.70928650562
2017-09-06,113805.09477164013
2017-09-07,114705.91184147156
2017-09-08,115183.75496432174
2017-09-11,116137.94438152076
2017-09-12,115564.56356194578
2017-09-13,115156.81365031523
2017-09-14,115403.55255684037
2017-09-15,115391.56767477753
2017-09-18,115409.64081894109
2017-09-19,115615.80049966056
2017-09-20,115735.2644389072
2017-09-21,115588.04149760456
2017-09-22,115429.4782889324
2017-09-25,116010.32066062024
2017-09-26,115905.22699311242
2017-09-27,115894.68484918351
2017-09-28,116116.07482726967
2017-09-29,116262.50707805202
2017-10-02,116527.52298308042
2017-10-03,116529.22150453666
2017-10-04,116855.8829384413
2017-10-05,117100.92806044898
2017-10-06,116747.77545910732
2017-10-09,116683.28015978943
2017-10-10,117190.28539841395
2017-10-11,117451.99466224857
2017-10-12,117442.98881519165
2017-10-13,117155.931029458
2017-10-16,117180.77408203724
2017-10-17,117148.78668184968
2017-10-18,116958.77819593603
2017-10-19,117258.91904202121
2017-10-20,117913.73321684371
2017-10-23,117437.26472628806
2017-10-24,117915.66307631705
2017-10-25,117201.09153775507
2017-10-26,117908.5360188614
2017-10-27,118257.85013121317
2017-10-30,118093.3290275572
2017-10-31,118439.47706517266
2017-11-01,118751.69394880904
2017-11-02,118457.68957683427
2017-11-03,118791.9161558627
2017-11-06,119475.3982871751
2017-11-07,119602.54962527376
2017-11-08,119623.80714384174
2017-11-09,119148.82388513256
2017-11-10,118794.99924621264
2017-11-13,118800.86340437434
2017-11-14,118211.7449929951
2017-11-15,117259.64292712368
2017-11-16,117807.02036923486
2017-11-17,117640.06703476628
2017-11-20,117770.01591548468
2017-11-21,118530.08100306928
2017-11-22,118532.50577300006
2017-11-24,118880.3052252224
2017-11-27,118531.72189431931
2017-11-28,119542.75256067538
2017-11-29,119221.14563257222
2017-11-30,120099.6137369109
2017-12-01,119858.63156101061
2017-12-04,120198.1117743929
2017-12-05,119457.17713135181
2017-12-06,119098.42254489922
2017-12-07,119412.72678153626
2017-12-08,119947.50093137572
2017-12-11,120228.71834564356
2017-12-12,120150.43864023859
2017-12-13,119819.81108797363
2017-12-14,119534.74610569983
2017-12-15,120498.93770887546
2017-12-18,121277.37432406268
2017-12-19,120604.2480889875
2017-12-20,120419.92024457196
2017-12-21,120792.23109187858
2017-12-22,120667.15701458965
2017-12-26,120534.6942693377
2017-12-27,120418.1582586125
2017-12-28,120621.44340693655
2017-12-29,120074.13781283845
