,nav
2012-12-07,106198.70190635543
2012-12-10,106233.70364855108
2012-12-11,106746.17538239286
2012-12-12,106530.96772004566
2012-12-13,105627.2002621107
2012-12-14,105345.60937636263
2012-12-17,106259.54273967573
2012-12-18,107664.21058952705
2012-12-19,107207.40202973154
2012-12-20,107730.93100357761
2012-12-21,106991.59850430608
2012-12-24,106642.33383233483
2012-12-26,106316.8637153398
2012-12-27,106170.32693095012
2012-12-28,105176.35367466504
2012-12-31,106654.50454546967
