,nav
2013-06-19,110959.52669527153
2013-06-20,108063.92120160346
2013-06-21,108076.06322725225
2013-06-24,107063.30323068598
2013-06-25,108269.35281833113
2013-06-26,109370.57154051805
2013-06-27,110593.95359640036
2013-06-28,110944.59844602998
2013-07-01,111678.49801371392
2013-07-02,111861.11273706527
2013-07-03,112311.43681339732
2013-07-05,113504.2920686613
2013-07-08,114453.75378009032
2013-07-09,115037.98604481669
2013-07-10,115135.35630520762
2013-07-11,116742.06192308503
2013-07-12,117228.95603456283
2013-07-15,117162.06140871778
2013-07-16,116689.9717956464
2013-07-17,116880.18220908877
2013-07-18,116997.69252437196
2013-07-19,116088.79126739944
2013-07-22,116110.37499206018
2013-07-23,115917.2962561531
2013-07-24,115303.23338561413
2013-07-25,115531.15390477153
2013-07-26,115771.17955379025
2013-07-29,115236.35796341364
2013-07-30,115439.48440158162
2013-07-31,115774.52048312432
2013-08-01,116954.72786430205
2013-08-02,117155.64065759284
2013-08-05,117082.21677691565
2013-08-06,116365.37060298685
2013-08-07,115884.18495374967
2013-08-08,116309.94158952334
2013-08-09,115961.398270384
2013-08-12,116155.76829160226
2013-08-13,116275.24253346687
2013-08-14,115445.42614413156
2013-08-15,113456.2788034775
2013-08-16,113252.99336668025
2013-08-19,112871.4591460316
2013-08-20,113239.97370563111
2013-08-21,112707.26534073948
2013-08-22,113397.84059210493
2013-08-23,113707.41429967235
2013-08-26,113519.61016771522
2013-08-27,111497.48190759264
2013-08-28,111906.44888400464
2013-08-29,112411.47098084382
2013-08-30,111723.90135647151
2013-09-03,112462.29249276218
2013-09-04,113805.00519974102
2013-09-05,114060.33875598256
2013-09-06,114009.77958551883
2013-09-09,115074.05467777819
2013-09-10,115881.85581295005
2013-09-11,116048.64484464766
2013-09-12,115749.43181268718
2013-09-13,116081.682293379
2013-09-16,116766.6310277055
2013-09-17,117059.90829611325
2013-09-18,118087.33970236257
2013-09-19,117995.90079785309
2013-09-20,117273.36963754747
2013-09-23,116806.45782063845
2013-09-24,116616.7257318755
2013-09-25,116375.30047096533
2013-09-26,116841.52268749282
2013-09-27,116144.35271353878
2013-09-30,115716.43573064679
2013-10-01,116839.9858792105
2013-10-02,116762.96855476126
2013-10-03,115708.27184917917
2013-10-04,116797.6037384592
2013-10-07,115694.3882180672
2013-10-08,113666.71529249115
2013-10-09,113812.27967103501
2013-10-10,116104.03967720788
2013-10-11,116931.65938700744
2013-10-14,117435.87259886801
2013-10-15,116650.25603918725
2013-10-16,117815.41727803044
2013-10-17,117700.67133327022
2013-10-18,118824.31816250795
2013-10-21,119140.99409486257
2013-10-22,119619.70927328277
2013-10-23,118847.74909457855
2013-10-24,119546.55215290122
2013-10-25,119833.0940230929
2013-10-28,119281.14548781374
2013-10-29,119665.59532080397
2013-10-30,118897.32850957547
2013-10-31,118899.41191029629
2013-11-01,119097.2913580674
2013-11-04,119733.71929619818
2013-11-05,119214.70925043189
2013-11-06,119477.9676629011
2013-11-07,117736.67181236124
2013-11-08,119446.18575605899
2013-11-11,119530.44317547472
2013-11-12,119489.947317345
2013-11-13,120259.74442219171
2013-11-14,120856.42083333306
2013-11-15,121281.05966729987
2013-11-18,120848.57606874352
2013-11-19,120155.05513225782
2013-11-20,119631.51291694162
2013-11-21,120531.20409292394
2013-11-22,121387.79593183145
2013-11-25,121299.08557567377
2013-11-26,121463.75089242504
2013-11-27,121938.72048899425
2013-11-29,121602.70681340691
2013-12-02,121034.53715960441
2013-12-03,120326.36709609523
2013-12-04,120023.24040840451
2013-12-05,119496.7218345774
2013-12-06,120830.32253227914
2013-12-09,121060.20553804496
2013-12-10,120780.08748001323
2013-12-11,119334.94925334798
2013-12-12,118629.84430278568
2013-12-13,118642.36775456123
2013-12-16,119866.68962579938
2013-12-17,119909.62418821987
2013-12-18,121441.80370634425
2013-12-19,121362.06213217486
2013-12-20,122567.3429423971
2013-12-23,123386.13682065396
2013-12-24,123829.69641088796
2013-12-26,124379.41939294472
2013-12-27,124251.95587036686
2013-12-30,124258.08375895696
2013-12-31,124846.386875976
