,nav
2014-04-22,106142.4896534842
2014-04-23,105824.65324454752
2014-04-24,105817.66042367983
2014-04-25,105120.44846234896
2014-04-28,105312.70674630941
2014-04-29,105719.07500830284
2014-04-30,106153.50910309977
2014-05-01,106246.07096507
2014-05-02,106164.11632811831
2014-05-05,106382.90181876042
2014-05-06,105593.47571016506
2014-05-07,106243.52797365971
2014-05-08,106010.4593102313
2014-05-09,106171.18540125813
2014-05-12,107078.23801812509
2014-05-13,106939.33485940477
2014-05-14,106577.55569131655
2014-05-15,105848.59917782356
2014-05-16,106286.31207904982
2014-05-19,106513.45276614965
2014-05-20,105802.8036270697
2014-05-21,106318.30175766216
2014-05-22,106620.34038786968
2014-05-23,107114.34514491775
2014-05-27,107659.08155002065
2014-05-28,107612.1653371943
2014-05-29,108103.82571110915
2014-05-30,108303.80283690557
2014-06-02,108326.10475769587
2014-06-03,108230.93976774992
2014-06-04,108433.55190025578
2014-06-05,109257.20697493551
2014-06-06,109606.99052876608
2014-06-09,109582.68046906759
2014-06-10,109417.46417523948
2014-06-11,109040.22760708042
2014-06-12,108430.95501851685
2014-06-13,108802.59374334484
2014-06-16,108920.37264726209
2014-06-17,109228.81034136581
2014-06-18,110094.04120929589
2014-06-19,110332.60605881049
2014-06-20,110548.46107271999
2014-06-23,110473.25689307235
2014-06-24,109875.50099131212
2014-06-25,110331.5518256529
2014-06-26,110239.59315142919
2014-06-27,110547.42472985224
2014-06-30,110665.38462636553
2014-07-01,111220.82310436739
2014-07-02,111034.15561875649
2014-07-03,111405.59972397522
2014-07-07,110955.93561413637
2014-07-08,110453.36732312987
2014-07-09,110820.6077905433
2014-07-10,110527.9537207497
2014-07-11,110579.30617685612
2014-07-14,110940.4179610949
2014-07-15,110715.61300378514
2014-07-16,111046.8747082463
2014-07-17,109982.69442581954
2014-07-18,110994.7060190976
2014-07-21,110644.48308640058
2014-07-22,111107.66598206443
2014-07-23,111260.77690292818
2014-07-24,111309.9714963873
2014-07-25,110772.54256690192
2014-07-28,110889.90982312008
2014-07-29,110672.22852930916
2014-07-30,110497.22860884242
2014-07-31,108533.4572274483
2014-08-01,108323.91093993229
2014-08-04,108920.36779596013
2014-08-05,108084.42381065754
2014-08-06,107944.9204726357
2014-08-07,107545.46164805867
2014-08-08,108641.49991898511
2014-08-11,108952.92166569506
2014-08-12,108803.26131740355
2014-08-13,109481.24489400038
2014-08-14,109881.64326447756
2014-08-15,109900.51680664571
2014-08-18,110711.41385712256
2014-08-19,111182.28074717749
2014-08-20,111423.17471020612
2014-08-21,111573.61368919033
2014-08-22,111362.29020028896
2014-08-25,111821.30105205558
2014-08-26,111929.25696261486
2014-08-27,112040.64922870143
2014-08-28,111958.57436466939
2014-08-29,112369.77270231905
2014-09-02,112273.18314013164
2014-09-03,112303.41972889665
2014-09-04,112097.74798474465
2014-09-05,112699.44341538637
2014-09-08,112382.75998138057
2014-09-09,111600.7311213944
2014-09-10,111665.28708485192
2014-09-11,111936.75673905166
2014-09-12,110988.23647748372
2014-09-15,110749.28233452118
2014-09-16,111536.11056840362
2014-09-17,111627.4731969714
2014-09-18,111880.60502698278
2014-09-19,111856.00986602709
2014-09-22,110941.09335479926
2014-09-23,110303.03205611807
2014-09-24,110864.59874414692
2014-09-25,109461.25130868498
2014-09-26,110264.933279399
2014-09-29,110088.16686338061
2014-09-30,109671.5440900352
2014-10-01,108446.78677993079
2014-10-02,108494.61682603261
2014-10-03,109410.0917337188
2014-10-06,109254.93817787695
2014-10-07,107936.11189665171
2014-10-08,109595.29640199497
2014-10-09,107590.7189538647
2014-10-10,106616.04536770175
2014-10-13,105212.76260184054
2014-10-14,105718.65989158243
2014-10-15,105364.90656365937
2014-10-16,105665.20337772697
2014-10-17,106658.2088178361
2014-10-20,107716.26654660652
2014-10-21,109480.90705468034
2014-10-22,108807.59067372659
2014-10-23,109792.1699295641
2014-10-24,110361.72629475109
2014-10-27,110144.52787704873
2014-10-28,111450.76098072126
2014-10-29,111149.05347799508
2014-10-30,111875.01938420653
2014-10-31,113069.08932098882
2014-11-03,113128.81680197797
2014-11-04,112663.73916077109
2014-11-05,113248.69681092027
2014-11-06,113454.43495659804
2014-11-07,113706.21531726618
2014-11-10,114084.56263426573
2014-11-11,114093.32959747204
2014-11-12,114039.02692066101
2014-11-13,113954.49711637592
2014-11-14,113982.37492284687
2014-11-17,114023.78685623483
2014-11-18,114562.532832433
2014-11-19,114224.24990576116
2014-11-20,114529.0275591455
2014-11-21,115146.4093954202
2014-11-24,115309.56644359518
2014-11-25,115192.54053769646
2014-11-26,115530.36031341225
2014-11-28,114928.70845756152
2014-12-01,114162.63211822564
2014-12-02,114697.40958884642
2014-12-03,115127.58263966044
2014-12-04,114953.00375393336
2014-12-05,114960.18838000778
2014-12-08,114176.69738677212
2014-12-09,114338.69890350846
2014-12-10,112593.54715468538
2014-12-11,113081.79194444211
2014-12-12,111485.04837975632
2014-12-15,110723.85732731734
2014-12-16,110254.57001301584
2014-12-17,112516.54843715178
2014-12-18,113481.33518310476
2014-12-19,114020.13433057639
2014-12-22,114526.66959862286
2014-12-23,114816.20652502828
2014-12-24,114904.01803854918
2014-12-26,115338.19243582316
2014-12-29,115635.34678250614
2014-12-30,115036.07148484168
2014-12-31,113919.80268607363
