,nav
2013-04-02,112353.44751058081
2013-04-03,111342.26396735893
2013-04-04,111989.84192665062
2013-04-05,111766.39667103172
2013-04-08,112775.53398644211
2013-04-09,112477.18900042833
2013-04-10,113420.88265417724
2013-04-11,113832.23393040642
2013-04-12,114204.98422726148
2013-04-15,112328.0140768263
2013-04-16,113635.49298466934
2013-04-17,112749.77017823386
2013-04-18,112862.71801587794
2013-04-19,114522.0850740935
2013-04-22,114627.92384468156
2013-04-23,115185.47643605042
2013-04-24,114416.6929043403
2013-04-25,114755.78952815734
2013-04-26,114683.73156475954
2013-04-29,115473.79486890502
2013-04-30,115858.76460265771
2013-05-01,114686.69107060824
2013-05-02,114736.73913702779
2013-05-03,114838.76195518376
2013-05-06,113634.5811023639
2013-05-07,114566.01748449316
2013-05-08,114392.43957008752
2013-05-09,113242.23812892483
2013-05-10,114031.02252130012
2013-05-13,114150.60072991057
2013-05-14,115098.68940742618
2013-05-15,115923.29837844233
2013-05-16,115192.08328960046
2013-05-17,115752.43708512848
2013-05-20,115354.95730725086
2013-05-21,115792.70117689681
2013-05-22,113793.30164530939
2013-05-23,113409.63965429744
2013-05-24,113062.14748698719
2013-05-28,113517.91710791718
2013-05-29,112015.11035775374
2013-05-30,112612.7414816498
2013-05-31,110614.13954803045
2013-06-03,110991.26642427979
2013-06-04,110531.16764581033
2013-06-05,108897.56237992647
2013-06-06,110337.02644586518
2013-06-07,111564.46518046957
2013-06-10,111632.03404975365
2013-06-11,110837.08232994036
2013-06-12,109981.62353023805
2013-06-13,111708.28644682253
2013-06-14,111480.13247069345
2013-06-17,111369.81053458851
2013-06-18,112545.06658237391
2013-06-19,110959.48249366775
2013-06-20,108063.87873004703
2013-06-21,108076.03146058142
2013-06-24,107063.29039283493
2013-06-25,108269.34562136071
2013-06-26,109370.53930560619
2013-06-27,110593.92840770766
2013-06-28,110944.5797551136
2013-07-01,111678.4979729155
2013-07-02,111861.01633979086
2013-07-03,112311.44735343476
2013-07-05,113504.32378439291
2013-07-08,114453.66758733134
2013-07-09,115037.93184700412
2013-07-10,115135.39841010566
2013-07-11,116742.02880279721
2013-07-12,117228.94422553446
2013-07-15,117161.9855816881
2013-07-16,116689.90779403519
2013-07-17,116880.1296292135
2013-07-18,116997.62819094192
2013-07-19,116088.80104601866
2013-07-22,116110.35920124811
2013-07-23,115917.29011169422
2013-07-24,115303.22025950644
2013-07-25,115531.18133604323
2013-07-26,115771.20955676211
2013-07-29,115236.37048447572
2013-07-30,115439.4951322188
2013-07-31,115774.57591801259
2013-08-01,116954.76549787795
2013-08-02,117155.70901864742
2013-08-05,117082.27087693238
2013-08-06,116365.41800869135
2013-08-07,115884.22797314069
2013-08-08,116309.98274130438
2013-08-09,115961.44880147329
2013-08-12,116155.82038146559
2013-08-13,116275.21528388126
2013-08-14,115445.39012607686
2013-08-15,113456.281233539
2013-08-16,113252.94566133156
2013-08-19,112871.40629120103
2013-08-20,113239.92175024327
2013-08-21,112707.18122291089
2013-08-22,113397.68160917793
2013-08-23,113707.26384504433
2013-08-26,113519.51453304951
2013-08-27,111497.35058661133
2013-08-28,111906.33749589011
2013-08-29,112411.35529764484
2013-08-30,111723.75100634471
2013-09-03,112462.14759139245
2013-09-04,113804.86956183314
2013-09-05,114060.2169807274
2013-09-06,114009.63625093333
2013-09-09,115073.94568090208
2013-09-10,115881.74657723917
2013-09-11,116048.5034931338
2013-09-12,115749.26201305809
2013-09-13,116081.51579862276
2013-09-16,116766.47570073843
2013-09-17,117059.7803613369
2013-09-18,118087.20109612499
2013-09-19,117995.75714359008
2013-09-20,117273.20216020838
2013-09-23,116806.28426462898
2013-09-24,116616.57757055936
2013-09-25,116375.12320496401
2013-09-26,116841.39468870286
2013-09-27,116144.23166454633
2013-09-30,115716.26061198663
2013-10-01,116839.84112524406
2013-10-02,116762.80330776368
2013-10-03,115708.10451226958
2013-10-04,116797.4169979819
2013-10-07,115694.23678132794
2013-10-08,113666.60824163727
2013-10-09,113812.03313876553
2013-10-10,116103.83576236687
2013-10-11,116931.433256218
2013-10-14,117435.66049268431
2013-10-15,116650.03803179979
2013-10-16,117815.15351258389
2013-10-17,117700.39545839517
2013-10-18,118824.01262609147
2013-10-21,119140.68958673668
2013-10-22,119619.43734269266
2013-10-23,118847.5020194508
2013-10-24,119546.2858957323
2013-10-25,119832.79541706279
2013-10-28,119280.81085093769
2013-10-29,119665.2857245064
2013-10-30,118897.05434041779
2013-10-31,118899.10750914102
2013-11-01,119096.98250271445
2013-11-04,119733.385213579
2013-11-05,119214.38720738795
2013-11-06,119477.66139220037
2013-11-07,117736.33774501934
2013-11-08,119445.9213104187
2013-11-11,119530.18532488629
2013-11-12,119489.62223312218
2013-11-13,120259.41646089329
2013-11-14,120856.16932932084
2013-11-15,121280.78974458831
2013-11-18,120848.27653079327
2013-11-19,120154.74646570414
2013-11-20,119631.23900172868
2013-11-21,120530.94537885465
2013-11-22,121387.51324133769
2013-11-25,121298.83342545308
2013-11-26,121463.45203628951
2013-11-27,121938.42245046164
2013-11-29,121602.4606316234
2013-12-02,121034.28364452439
2013-12-03,120326.13558007368
2013-12-04,120023.00323945536
2013-12-05,119496.51350250331
2013-12-06,120830.03965010188
2013-12-09,121059.8920173679
2013-12-10,120779.79291052953
2013-12-11,119334.64279626866
2013-12-12,118629.51374733256
2013-12-13,118642.04576826486
2013-12-16,119866.33799629136
2013-12-17,119909.30333045575
2013-12-18,121441.43532135896
2013-12-19,121361.74441504877
2013-12-20,122566.99940269554
2013-12-23,123385.7589185555
2013-12-24,123829.30321932267
2013-12-26,124379.02569751683
2013-12-27,124251.56591105706
2013-12-30,124257.66562239922
2013-12-31,124845.99012102786
