,nav
2011-04-13,118096.10069889003
2011-04-14,118761.77935419446
2011-04-15,119500.64088667293
2011-04-18,118128.10117086486
2011-04-19,118608.0624854971
2011-04-20,119818.12711363011
2011-04-21,120182.78902782238
2011-04-25,119937.58078137065
2011-04-26,120972.74449113784
2011-04-27,122015.49435009969
2011-04-28,122838.13263564836
2011-04-29,122983.24705457452
2011-05-02,123333.12254267409
2011-05-03,123320.56632382068
2011-05-04,123199.94569291674
2011-05-05,122327.99161415621
2011-05-06,122850.08597860944
2011-05-09,123542.69258511624
2011-05-10,124356.47041465786
2011-05-11,124102.71701108258
2011-05-12,125555.79157111864
2011-05-13,125382.88048114862
2011-05-16,125256.75233426022
2011-05-17,125453.46426599182
2011-05-18,125989.55624317596
2011-05-19,126201.03565195519
2011-05-20,125577.36880391448
2011-05-23,124597.68175587224
2011-05-24,124425.9086631772
2011-05-25,123720.9918597873
2011-05-26,124113.03179534765
2011-05-27,124676.87997790723
2011-05-31,125713.80442815702
2011-06-01,124107.56269612857
2011-06-02,123061.87517664241
2011-06-03,121480.15802383504
2011-06-06,120611.58008934907
2011-06-07,120692.83165332483
2011-06-08,120607.41588623855
2011-06-09,121474.0093368269
2011-06-10,119663.89634849597
2011-06-13,120115.49628089891
2011-06-14,121289.58055322924
2011-06-15,119663.91126896293
2011-06-16,120139.1623934482
2011-06-17,120611.09796263606
2011-06-20,121550.99655682969
2011-06-21,121981.11636048999
2011-06-22,121228.24290222218
2011-06-23,120504.58001657695
2011-06-24,119295.73025646951
2011-06-27,119886.44525529773
2011-06-28,121041.66020558005
2011-06-29,121353.91524549315
2011-06-30,121891.98525805374
2011-07-01,123248.20925631002
2011-07-05,122924.19466231178
2011-07-06,123423.48606623363
2011-07-07,123929.08737023879
2011-07-08,123539.84947743326
2011-07-11,122027.2489661509
2011-07-12,122567.06605903729
2011-07-13,122326.81308748508
2011-07-14,121672.2886638299
2011-07-15,121753.62437154958
2011-07-18,120466.82864385794
2011-07-19,121448.84437427363
2011-07-20,121837.565271843
2011-07-21,123417.32999193916
2011-07-22,122779.04521613034
2011-07-25,122673.54970305604
2011-07-26,122135.19522081382
2011-07-27,121512.03592368739
2011-07-28,120873.24278861706
2011-07-29,119662.85225331575
2011-08-01,118458.2611167208
2011-08-02,115716.12463484413
2011-08-03,115195.95826530771
2011-08-04,106904.69176759967
2011-08-05,106066.04850047489
2011-08-08,97010.47513812847
2011-08-09,101713.39898659282
2011-08-10,99367.49661097674
2011-08-11,104450.32924337778
2011-08-12,104854.49490196051
2011-08-15,108682.05676767186
2011-08-16,108326.13321603875
2011-08-17,108818.31937963096
2011-08-18,107228.24069048792
2011-08-19,106317.43005530967
2011-08-22,106024.11687024686
2011-08-23,108185.40535210056
2011-08-24,110531.87290744335
2011-08-25,108864.60703703586
2011-08-26,108880.05205832071
2011-08-29,111211.1599239883
2011-08-30,111118.49927756934
2011-08-31,111859.47156635408
2011-09-01,111272.8641588083
2011-09-02,109821.76221735861
2011-09-06,109250.54294335807
2011-09-07,110500.99234616378
2011-09-08,110500.99234616374
2011-09-09,108139.06080695598
2011-09-12,108802.87435834606
2011-09-13,109574.76513357018
2011-09-14,110516.38996099871
2011-09-15,111982.97484889261
2011-09-16,113001.86270790492
2011-09-19,112446.09793647916
2011-09-20,113696.51889541493
2011-09-21,111720.56118768915
2011-09-22,109574.76513356993
2011-09-23,110577.04177263702
2011-09-26,111559.01896997848
2011-09-27,112104.61031731672
2011-09-28,110857.65002920275
2011-09-29,112431.93288933384
2011-09-30,111387.549841718
2011-10-03,108488.28515869535
2011-10-04,108254.50499306008
2011-10-05,108503.90084320566
2011-10-06,110265.2779973905
2011-10-07,110499.08660689555
2011-10-10,112806.03614583878
2011-10-11,111823.98309817788
2011-10-12,111714.91033890187
2011-10-13,111933.1317077733
2011-10-14,112883.96286771724
2011-10-17,112276.05100171409
2011-10-18,113211.24751457479
2011-10-19,113429.51628989495
2011-10-20,113803.62902768292
2011-10-21,115752.03410689285
2011-10-24,115564.95877541954
2011-10-25,113975.0697120746
2011-10-26,114551.7976155207
2011-10-27,117295.18041091744
2011-10-28,116734.00182294553
2011-10-31,115814.34514426888
2011-11-01,113367.19577123188
2011-11-02,115190.89344408165
2011-11-03,117045.80352335847
2011-11-04,116391.12045416437
2011-11-07,116905.53732023526
2011-11-08,117700.4581486828
2011-11-09,114894.7263907519
2011-11-10,115829.94186619241
2011-11-11,117482.25574239121
2011-11-14,116396.0243812039
2011-11-15,117923.32820989669
2011-11-16,116175.75245660194
2011-11-17,113754.99853524109
2011-11-18,113003.44759851274
2011-11-21,111105.98621466657
2011-11-22,109935.54882066854
2011-11-23,107193.15452025195
2011-11-25,106992.19096773103
2011-11-28,109695.29028517827
2011-11-29,109041.3437331291
2011-11-30,112596.53975242366
2011-12-01,112597.88763728958
2011-12-02,111758.39230252159
2011-12-05,113048.02622193063
2011-12-06,113139.85270737397
2011-12-07,113009.11887546102
2011-12-08,111394.03522819561
2011-12-09,112965.6014964948
2011-12-12,111755.804714895
2011-12-13,110766.53753181672
2011-12-14,109932.30073593813
2011-12-15,110838.14436118663
2011-12-16,111146.68703145211
2011-12-19,110300.4311257415
2011-12-20,112623.54406583197
2011-12-21,113676.92315596859
2011-12-22,113425.19004110112
2011-12-23,114319.9198604163
2011-12-27,114431.8657959494
2011-12-28,113567.45640802493
2011-12-29,114487.50339929883
2011-12-30,113825.39678130957
