,nav
2011-05-24,112027.12310544054
2011-05-25,112446.23100503511
2011-05-26,113017.56994373066
2011-05-27,113558.25176606455
2011-05-31,114628.46770259376
2011-06-01,112313.16165993802
2011-06-02,112080.22009602566
2011-06-03,111088.48690579427
2011-06-06,109903.89418691598
2011-06-07,110029.64335162519
2011-06-08,109606.67770135774
2011-06-09,110168.88447924076
2011-06-10,108689.72795563776
2011-06-13,108688.79703269817
2011-06-14,109979.19640724247
2011-06-15,108398.49432725224
2011-06-16,108523.84850265259
2011-06-17,108910.19022113072
2011-06-20,109579.36129268569
2011-06-21,110990.18963483315
2011-06-22,110462.7272812919
2011-06-23,110040.61429791368
2011-06-24,109205.1598773176
2011-06-27,109910.47792454025
2011-06-28,111189.06821564634
2011-06-29,112044.56354291947
2011-06-30,112882.34708944186
2011-07-01,114352.61294682283
2011-07-05,114379.93939876827
2011-07-06,114661.37234462751
2011-07-07,115740.45674296976
2011-07-08,115151.88057911182
2011-07-11,113228.51070667594
2011-07-12,112975.48036450293
2011-07-13,113227.56760589301
2011-07-14,112336.84271461717
2011-07-15,112918.07396983748
2011-07-18,111937.83833675882
2011-07-19,113535.04316505183
2011-07-20,113604.85536654906
2011-07-21,114866.83763782503
2011-07-22,114915.07275083612
2011-07-25,114205.91095909622
2011-07-26,113797.56573754105
2011-07-27,111709.29257170064
2011-07-28,111344.35586621752
2011-07-29,110787.56977626377
2011-08-01,110363.61643745896
2011-08-02,107669.82803678291
2011-08-03,108072.7760557173
2011-08-04,103183.23254344477
2011-08-05,102736.95729401024
2011-08-08,96405.60136268035
2011-08-09,101060.49842165201
2011-08-10,97888.49092339512
2011-08-11,101778.10951546006
2011-08-12,102312.67779501018
2011-08-15,104660.14259098776
2011-08-16,103809.76495562584
2011-08-17,104020.51499288902
2011-08-18,100059.15996984339
2011-08-19,98679.63932706357
2011-08-22,98644.79638782336
2011-08-23,101653.31888709227
2011-08-24,102958.67850796157
2011-08-25,101374.91562930694
2011-08-26,102750.19742536901
2011-08-29,105624.12187626574
2011-08-30,105985.5962685984
2011-08-31,106438.96814972757
2011-09-01,105253.81795207143
2011-09-02,102890.3285244971
2011-09-06,102220.31689417518
2011-09-07,104861.41299843717
2011-09-08,103929.725464718
2011-09-09,101490.84211932358
2011-09-12,101795.8255004845
2011-09-13,102771.96765179133
2011-09-14,103969.63054494794
2011-09-15,105347.3678902963
2011-09-16,105826.06934837492
2011-09-19,104820.54280093961
2011-09-20,104525.05057186578
2011-09-21,101538.24180441779
2011-09-22,98623.9937561009
2011-09-23,99089.45297941747
2011-09-26,100970.59739029546
2011-09-27,101995.12604911659
2011-09-28,99897.98205845988
2011-09-29,100642.4383448568
2011-09-30,98596.23259653104
2011-10-03,95704.35999278637
2011-10-04,97832.2454663993
2011-10-05,99231.01372855369
2011-10-06,100974.95244006047
2011-10-07,99910.10630249015
2011-10-10,103030.71137728894
2011-10-11,102857.86467668282
2011-10-12,103927.37201831183
2011-10-13,103701.22208569186
2011-10-14,105305.55062127514
2011-10-17,103426.62213623106
2011-10-18,105490.4623208932
2011-10-19,104327.47579629078
2011-10-20,104805.47405226713
2011-10-21,106793.83831865234
2011-10-24,108233.99986727921
2011-10-25,106216.6107203702
2011-10-26,107371.29972889603
2011-10-27,110913.06852161427
2011-10-28,110965.9348235583
2011-10-31,108679.10913011065
2011-11-01,105944.39626722794
2011-11-02,107631.04181562083
2011-11-03,109406.31664450085
2011-11-04,108861.82011209078
2011-11-07,109304.16172735507
2011-11-08,110460.48508796412
2011-11-09,106871.80692652985
2011-11-10,107608.20289882497
2011-11-11,109542.55913977732
2011-11-14,108475.11061286331
2011-11-15,109001.3303696416
2011-11-16,107482.87959318733
2011-11-17,105910.84026854171
2011-11-18,106031.83648463183
2011-11-21,104353.73075156045
2011-11-22,103789.46437408797
2011-11-23,101620.73484777544
2011-11-25,101454.63538083386
2011-11-28,103989.26246341059
2011-11-29,104394.8963762915
2011-11-30,108534.87176988176
2011-12-01,108196.05361662654
2011-12-02,108211.68948376497
2011-12-05,109156.35717464089
2011-12-06,109305.56313501658
2011-12-07,109383.65772442965
2011-12-08,107099.35759745845
2011-12-09,108911.22222857231
2011-12-12,107490.43360371352
2011-12-13,106519.81397120746
2011-12-14,105481.80757174207
2011-12-15,106089.51070698288
2011-12-16,106644.96875148616
2011-12-19,105419.74789068237
2011-12-20,108352.09386939302
2011-12-21,108749.30627376097
2011-12-22,109581.58328506236
2011-12-23,110297.91345781184
2011-12-27,110522.41747839774
2011-12-28,109112.87152383654
2011-12-29,110146.75279250773
2011-12-30,109900.99379180059
