,nav
2015-06-03,103259.23363405262
2015-06-04,102360.97031007618
2015-06-05,102685.36166177303
2015-06-08,102197.29767193455
2015-06-09,102082.72224293297
2015-06-10,103342.44702620979
2015-06-11,103306.47923249056
2015-06-12,102330.12791697202
2015-06-15,101825.80392785027
2015-06-16,102439.64592185876
2015-06-17,102799.721345729
2015-06-18,103660.81467144274
2015-06-19,103045.49020675302
2015-06-22,103629.68806280145
2015-06-23,103897.25148215242
2015-06-24,103002.67160021808
2015-06-25,102751.28349428615
2015-06-26,102461.07460338701
2015-06-29,100084.13934434428
2015-06-30,100688.45282568244
2015-07-01,101343.0708038729
2015-07-02,101004.98320343412
2015-07-06,101062.52947875361
2015-07-07,101432.77208993268
2015-07-08,99750.73082068388
2015-07-09,100341.01340735302
2015-07-10,101701.55217320925
2015-07-13,102738.76149183906
2015-07-14,103424.16547234137
2015-07-15,103309.1332016544
2015-07-16,104065.50994028687
2015-07-17,103750.77866889928
2015-07-20,103949.68269353478
2015-07-21,103724.7707251835
2015-07-22,104381.47451017643
2015-07-23,103804.49009673006
2015-07-24,101319.29892953715
2015-07-27,100911.6201020414
2015-07-28,102691.58345739006
2015-07-29,102741.77642042082
2015-07-30,102630.34084881115
2015-07-31,103213.95682683631
2015-08-03,103014.3539510793
2015-08-04,103027.14940788434
2015-08-05,103164.97103263417
2015-08-06,101397.52778185083
2015-08-07,100867.7866285452
2015-08-10,101428.57973875653
2015-08-11,100479.45016220797
2015-08-12,99864.43612066354
2015-08-13,99623.95476332567
2015-08-14,100039.30730998972
2015-08-17,100305.43178257035
2015-08-18,100066.60684845624
2015-08-19,99809.44075379978
2015-08-20,98143.36450768243
2015-08-21,96908.51444177894
2015-08-24,93455.03191879814
2015-08-25,90634.01314732086
2015-08-26,92169.9919417841
2015-08-27,93550.24517463578
2015-08-28,93409.39716765864
2015-08-31,92010.52942270422
2015-09-01,90069.15882307515
2015-09-02,91333.64205860945
2015-09-03,91980.77060045706
2015-09-04,90641.88655282644
2015-09-08,92427.07780459544
2015-09-09,90872.50427756732
2015-09-10,91080.74841668537
2015-09-11,91658.27859685224
2015-09-14,91197.9124080523
2015-09-15,92126.19727267991
2015-09-16,93148.39730255802
2015-09-17,94303.03036749935
2015-09-18,93730.82882758748
2015-09-21,94068.03580529502
2015-09-22,92921.93657167979
2015-09-23,93115.97700917456
2015-09-24,92242.6232059292
2015-09-25,93139.42605467414
2015-09-28,92632.76014411508
2015-09-29,92673.31016518136
2015-09-30,94264.31606189233
2015-10-01,93291.43763748527
2015-10-02,94548.0266408433
2015-10-05,95936.35758449906
2015-10-06,95216.86042754914
2015-10-07,95014.16400241501
2015-10-08,96137.64312561881
2015-10-09,95825.02025971701
2015-10-12,96504.37240045001
2015-10-13,96169.80345418057
2015-10-14,96139.46167242904
2015-10-15,97554.78316021644
2015-10-16,97756.95817402643
2015-10-19,97878.29317066008
2015-10-20,98090.58925180335
2015-10-21,97797.39960286292
2015-10-22,98857.1391156391
2015-10-23,97209.52013037844
2015-10-26,97137.39016142496
2015-10-27,97087.88547394279
2015-10-28,97534.14888538884
2015-10-29,97187.06244438668
2015-10-30,96328.9860036026
2015-11-02,97528.23805637634
2015-11-03,96910.65603975266
2015-11-04,96659.09870298984
2015-11-05,96366.84788091484
2015-11-06,96934.12381475655
2015-11-09,96014.47353970914
2015-11-10,95309.64524267032
2015-11-11,95258.12010330698
2015-11-12,94304.04012072322
2015-11-13,92456.1484285545
2015-11-16,93693.82295189868
2015-11-17,93753.96094641616
2015-11-18,95249.49277276603
2015-11-19,95601.65071076195
2015-11-20,96364.72300241543
2015-11-23,95939.52966457453
2015-11-24,95912.09978144767
2015-11-25,95942.19731866806
2015-11-27,96362.83834548084
2015-11-30,96097.93465626804
2015-12-01,97142.83594797913
2015-12-02,95924.71702165158
2015-12-03,94523.58574352362
2015-12-04,96492.05347658158
2015-12-07,96010.51988524281
2015-12-08,95838.51432276353
2015-12-09,94706.73612825522
2015-12-10,94624.87893821501
2015-12-11,92970.73890012293
2015-12-14,93438.19095641492
2015-12-15,93938.92954697167
2015-12-16,95432.90597895812
2015-12-17,94173.06216635073
2015-12-18,92431.10713508254
2015-12-21,93105.9147534835
2015-12-22,93679.78061939027
2015-12-23,94864.60893659703
2015-12-24,94809.5612558905
2015-12-28,94497.57078346692
2015-12-29,95440.20973708108
2015-12-30,94601.69341163115
2015-12-31,93526.20140503263
