,nav
2012-11-28,106160.16725301853
2012-11-29,106550.58437432532
2012-11-30,106516.95819769311
2012-12-03,106070.76652428125
2012-12-04,105640.89516651374
2012-12-05,105777.08149035346
2012-12-06,105876.39373236372
2012-12-07,106198.64060894816
2012-12-10,106233.59941347933
2012-12-11,106746.16866597146
2012-12-12,106531.00073230006
2012-12-13,105627.24636295762
2012-12-14,105345.57500267439
2012-12-17,106259.45967818935
2012-12-18,107664.15228530718
2012-12-19,107207.35784178047
2012-12-20,107730.858819408
2012-12-21,106991.51018033028
2012-12-24,106642.23549183313
2012-12-26,106316.8358060651
2012-12-27,106170.31091714404
2012-12-28,105176.3093708958
2012-12-31,106654.39557043403
